comment,label,comment_clean,has_math_alnum,money_symbol_count,fire_symbol_count,special_char_ratio,number_ratio,stylized_char_ratio,char_count,word_count,avg_word_length,is_very_short
nonton filmnya sy menikmatinya film om jokan nonton kritikus yg gak kritis dibawa enjoy aja gitu 😁👌,0,nonton filmnya sy menikmatinya film om jokan nonton kritikus yg gak kritis dibawa enjoy aja gitu 😁👌,False,0,0,0.020202020202020204,0.0,0.0,99,17,5.823529411764706,False
keren pelatih kelas afc nova arianto kebanyakan pelatih indonesia kelas aff 😊,0,keren pelatih kelas afc nova arianto kebanyakan pelatih indonesia kelas aff 😊,False,0,0,0.012987012987012988,0.0,0.0,77,12,6.416666666666667,False
satu2nya bikin hook film emosinya jeffri bener2 kerasa kayak bom face to face ama edwin,0,satu2nya bikin hook film emosinya jeffri bener2 kerasa kayak bom face to face ama edwin,False,0,0,0.0,0.022988505747126436,0.0,87,15,5.8,False
smkn dbicarakan ttg ijazah palsu smkn jokowi senang smkn krn dgn isu menenggelamkan isu occrp 😄,0,smkn dbicarakan ttg ijazah palsu smkn jokowi senang smkn krn dgn isu menenggelamkan isu occrp 😄,False,0,0,0.010526315789473684,0.0,0.0,95,16,5.9375,False
gak percaya menang 𝐴 𝐗 𝘓 𝟩 𝟽 𝟽mimpi kenyataan 👐,1,gakpercayamenangaxl77mimpikenyataan👐,True,0,0,0.02127659574468085,0.06382978723404255,0.1276595744680851,47,11,4.2727272727272725,False
hm hadir bg,0,hm hadir bg,False,0,0,0.0,0.0,0.0,11,3,3.6666666666666665,False
in other words information is new currency in exchanging goods services in this era of virtual reality interactions yuk yuk lentur menentukan pemikiran2 sikap personal be brave we are living well if we allow our own energy to do so salaam isfahaniran ☺ 🌹🌹🌹😊 🔥,0,in other words information is new currency in exchanging goods services in this era of virtual reality interactions yuk yuk lentur menentukan pemikiran2 sikap personal be brave we are living well if we allow our own energy to do so salaam isfahaniran ☺ 🌹🌹😊 🔥,False,0,1,0.023166023166023165,0.003861003861003861,0.0,259,45,5.7555555555555555,False
prabowo diharapkan membawa investor hongkong kremlin melibatkan agung sidayu grup taipan properties mapan mengembangkan batam mesin ekonomi jadikan batam dubaihongkong bersaing sengit singapura batam perlebar daratannya batas halnya expansi daratan singapura,0,prabowo diharapkan membawa investor hongkong kremlin melibatkan agung sidayu grup taipan properties mapan mengembangkan batam mesin ekonomi jadikan batam dubaihongkong bersaing sengit singapura batam perlebar daratannya batas halnya expansi daratan singapura,False,0,0,0.0,0.0,0.0,258,31,8.32258064516129,False
bener bre risih banget sumpah liat video youtube komen judol bangkee,0,bener bre risih banget sumpah liat video youtube komen judol bangkee,False,0,0,0.0,0.0,0.0,68,11,6.181818181818182,False
keren banget bang,0,keren banget bang,False,0,0,0.0,0.0,0.0,17,3,5.666666666666667,False
mendukung gerakan opm bodohin pemerintahan dri jaman sokarno jaman prabowo fakta provinsi terkaya muka bumi tpi kekayan alam nya manfaat oknom yg bertanggung 😢😢 😢😢😢,0,mendukung gerakan opm bodohin pemerintahan dri jaman sokarno jaman prabowo fakta provinsi terkaya muka bumi tpi kekayan alam nya manfaat oknom yg bertanggung 😢😢 😢😢,False,0,0,0.03048780487804878,0.0,0.0,164,25,6.56,False
bang req spesifikasi realme 14 bang 🙏🙏,0,bang req spesifikasi realme 14 bang 🙏🙏,False,0,0,0.05263157894736842,0.05263157894736842,0.0,38,7,5.428571428571429,False
bari ngopi we,0,bari ngopi we,False,0,0,0.0,0.0,0.0,13,3,4.333333333333333,False
undang dean streamer,0,undang dean streamer,False,0,0,0.0,0.0,0.0,20,3,6.666666666666667,False
nahh 😂,0,nahh 😂,False,0,0,0.16666666666666666,0.0,0.0,6,2,3.0,False
gilaa berubah dratis cok main,0,gilaa berubah dratis cok main,False,0,0,0.0,0.0,0.0,29,5,5.8,False
smg terwujud yg beliau indonesia macan asia kebangkitan indo era skrg beliau jd presiden terpoler mengharumkan indo pengganti sukarno,0,smg terwujud yg beliau indonesia macan asia kebangkitan indo era skrg beliau jd presiden terpoler mengharumkan indo pengganti sukarno,False,0,0,0.0,0.0,0.0,133,19,7.0,False
bawa bola ga sll kesalahan ky blom pd kalo bawa bola kebingungan,0,bawa bola ga sll kesalahan ky blom pd kalo bawa bola kebingungan,False,0,0,0.0,0.0,0.0,64,12,5.333333333333333,False
hmph es kiko hahahahahaha srrrrruuuuuppppp hahahahahaha hahahahahaha srrrrruuuuuppppp srrrrruuuuuppppp,0,hmph es kiko hahahahahaha srruupp hahahahahaha hahahahahaha srruupp srruupp,False,0,0,0.0,0.0,0.0,102,9,11.333333333333334,False
mencari bersantai 𝘿 𝙀 𝐖 𝐴 𝘿 o я аbisa pilihan 🍍,1,mencaribersantaidewadoяаbisapilihan🍍,True,0,0,0.02127659574468085,0.0,0.10638297872340426,47,12,3.9166666666666665,False
agusprasetyo6374 wkwkwkk,0,agusprasetyo6374 wkwkwkk,False,0,0,0.0,0.16666666666666666,0.0,24,2,12.0,False
film absurd 😂😅,0,film absurd 😂😅,False,0,0,0.14285714285714285,0.0,0.0,14,3,4.666666666666667,False
gj,0,gj,False,0,0,0.0,0.0,0.0,2,1,2.0,True
bang versi sukuna gak da kah bg,0,bang versi sukuna gak da kah bg,False,0,0,0.0,0.0,0.0,31,7,4.428571428571429,False
sakit hati nyungsep 😂😂😂,0,sakit hati nyungsep 😂😂,False,0,0,0.13043478260869565,0.0,0.0,23,4,5.75,False
chicago1673 baca kalimat dongo,0,chicago1673 baca kalimat dongo,False,0,0,0.0,0.13333333333333333,0.0,30,4,7.5,False
seru podccast dr tirta 😂😂,0,seru podccast dr tirta 😂😂,False,0,0,0.08,0.0,0.0,25,5,5.0,False
bang ferry bahas ekomomi,0,bang ferry bahas ekomomi,False,0,0,0.0,0.0,0.0,24,4,6.0,False
start with why so here i am,0,start with why so here i am,False,0,0,0.0,0.0,0.0,27,7,3.857142857142857,False
gasss ferry irwandi for menteri keuangan 2045,0,gass ferry irwandi for menteri keuangan 2045,False,0,0,0.0,0.08888888888888889,0.0,45,7,6.428571428571429,False
gw_luis5079 proff mengajar pengetahuan,0,gw_luis5079 proff mengajar pengetahuan,False,0,0,0.02631578947368421,0.10526315789473684,0.0,38,4,9.5,False
wel towel anak didik coach sin ngalahin korea gmana kritik,0,wel towel anak didik coach sin ngalahin korea gmana kritik,False,0,0,0.0,0.0,0.0,58,10,5.8,False
kau indah sekedar 😂,0,kau indah sekedar 😂,False,0,0,0.05263157894736842,0.0,0.0,19,4,4.75,False
jonnnn bahas film leo2023 ❤❤❤❤,0,jonn bahas film leo2023 ❤❤,False,0,0,0.13333333333333333,0.13333333333333333,0.0,30,5,6.0,False
easter egg video 007 tulisan goblg irwan d ferry 😁,0,easter egg video 007 tulisan goblg irwan d ferry 😁,False,0,0,0.02,0.06,0.0,50,10,5.0,False
air biru jernih jogja,0,air biru jernih jogja,False,0,0,0.0,0.0,0.0,21,4,5.25,False
kali rahim gw anget si,0,kali rahim gw anget si,False,0,0,0.0,0.0,0.0,22,5,4.4,False
sirekap,0,sirekap,False,0,0,0.0,0.0,0.0,7,1,7.0,False
253 realistis,0,253 realistis,False,0,0,0.0,0.23076923076923078,0.0,13,2,6.5,False
presiden ri berpengalaman,0,presiden ri berpengalaman,False,0,0,0.0,0.0,0.0,25,3,8.333333333333334,False
pliiisss judul,0,pliiss judul,False,0,0,0.0,0.0,0.0,14,2,7.0,False
sinners reviewnya please 😢😢,0,sinners reviewnya please 😢😢,False,0,0,0.07407407407407407,0.0,0.0,27,4,6.75,False
biak papua alam nya kalah raja ampatbang biak sja tunggu 🎉❤,0,biak papua alam nya kalah raja ampatbang biak sja tunggu 🎉❤,False,0,0,0.03389830508474576,0.0,0.0,59,11,5.363636363636363,False
bang kl misi jangka panjangnya elon musk berhasil hipotesa terraformingnya perputaran ekonomi bumi gmana bang nilainya dibanding bumi,0,bang kl misi jangka panjangnya elon musk berhasil hipotesa terraformingnya perputaran ekonomi bumi gmana bang nilainya dibanding bumi,False,0,0,0.0,0.0,0.0,133,18,7.388888888888889,False
adearianavt3bv ane emang bnerin hp ngga service center si hp ane lunya dlu dlu rusak yah konter hp langganan emang kompeten deket rumah aman skarang service center dri rumah ane yailah gan kirain ente emangnya ente monitorin pemakaian hp flip diimgkungan ente ane ngga sih kasih foto gambar orang asing apapun yah lu mintain foto foto hp dri komen komen dibawah kaya gua 😅😅,0,adearianavt3bv ane emang bnerin hp ngga service center si hp ane lunya dlu dlu rusak yah konter hp langganan emang kompeten deket rumah aman skarang service center dri rumah ane yailah gan kirain ente emangnya ente monitorin pemakaian hp flip diimgkungan ente ane ngga sih kasih foto gambar orang asing apapun yah lu mintain foto foto hp dri komen komen dibawah kaya gua 😅😅,False,0,0,0.005361930294906166,0.002680965147453083,0.0,373,64,5.828125,False
aqilaputrianjani8374 terima kenyataannya,0,aqilaputrianjani8374 terima kenyataannya,False,0,0,0.0,0.1,0.0,40,3,13.333333333333334,False
bang udah nntn ngikutin chanel abang 3tahun lulus smkyang bikin betah karna pembahasan ekonomi nya mudah dipahamidan karna minat ekonomi belajar ekonomi alhamdulillah nya udah kuliah hasil jualan 3tahun ambil prodi ekonomi islam bangsemoga lancar selesai amindan makasih bang udah bikin konten menarik mengubah pola pikir nggak kuliah tau belajar,0,bang udah nntn ngikutin chanel abang 3tahun lulus smkyang bikin betah karna pembahasan ekonomi nya mudah dipahamidan karna minat ekonomi belajar ekonomi alhamdulillah nya udah kuliah hasil jualan 3tahun ambil prodi ekonomi islam bangsemoga lancar selesai amindan makasih bang udah bikin konten menarik mengubah pola pikir nggak kuliah tau belajar,False,0,0,0.0,0.005780346820809248,0.0,346,50,6.92,False
emg overrated bknnya bkin trauma bkin ngantuk 😅😅😂😂,0,emg overrated bknnya bkin trauma bkin ngantuk 😅😅😂😂,False,0,0,0.08,0.0,0.0,50,8,6.25,False
salut mas arsal penyajian video indah kombinasikan indah perfect,0,salut mas arsal penyajian video indah kombinasikan indah perfect,False,0,0,0.0,0.0,0.0,64,9,7.111111111111111,False
thankyouuu ❤🙏,0,thankyouu ❤🙏,False,0,0,0.15384615384615385,0.0,0.0,13,2,6.5,False
𝐒𝐆𝐈𝟖𝟖 ✨ ✨,1,sgi88 ✨ ✨,True,0,0,0.2222222222222222,0.2222222222222222,0.5555555555555556,9,3,3.0,False
sapa donggg bang medy,0,sapa dongg bang medy,False,0,0,0.0,0.0,0.0,21,4,5.25,False
coba beli yuta,0,coba beli yuta,False,0,0,0.0,0.0,0.0,14,3,4.666666666666667,False
film indo kalo bandingin film hollywood ya udah kaya seutumpukan sampah bagus membosankan,0,film indo kalo bandingin film hollywood ya udah kaya seutumpukan sampah bagus membosankan,False,0,0,0.0,0.0,0.0,89,13,6.846153846153846,False
kepengen banget liat orang orang kritik keras kek gini masuk lingkaran politik iya merubah nasib rakyat indo banget mahasiswa mahasiswi angkatan 98 udah masuk politik gaada perubahan kemajuan negara 😂😂😂,0,kepengen banget liat orang orang kritik keras kek gini masuk lingkaran politik iya merubah nasib rakyat indo banget mahasiswa mahasiswi angkatan 98 udah masuk politik gaada perubahan kemajuan negara 😂😂,False,0,0,0.01485148514851485,0.009900990099009901,0.0,202,30,6.733333333333333,False
dasar,0,dasar,False,0,0,0.0,0.0,0.0,5,1,5.0,False
gilaakkk intro lu bang 🫡🫡🫡🫡,0,gilaakk intro lu bang 🫡🫡,False,0,0,0.14814814814814814,0.0,0.0,27,5,5.4,False
mas bikin konten perbankan bank keuangan monopoli investasi nasabah uang nasabah orang,0,mas bikin konten perbankan bank keuangan monopoli investasi nasabah uang nasabah orang,False,0,0,0.0,0.0,0.0,86,12,7.166666666666667,False
d indo gabakal laku sih susahgaji umr pegawai nya aja minim11000 harga hp nya kecuali kalangan lgi beli tuh hp 🤣,0,d indo gabakal laku sih susahgaji umr pegawai nya aja minim1100 harga hp nya kecuali kalangan lgi beli tuh hp 🤣,False,0,0,0.008928571428571428,0.044642857142857144,0.0,112,21,5.333333333333333,False
jln2 jayapurabiar tau kota jayapura salam dr anak jayapura 😊🙏,0,jln2 jayapurabiar tau kota jayapura salam dr anak jayapura 😊🙏,False,0,0,0.03278688524590164,0.01639344262295082,0.0,61,10,6.1,False
bener 😅,0,bener 😅,False,0,0,0.14285714285714285,0.0,0.0,7,2,3.5,False
no gojo ku makan,0,no gojo ku makan,False,0,0,0.0,0.0,0.0,16,4,4.0,False
konten ferry bener2 bagus harapan prabowo menang 😂,0,konten ferry bener2 bagus harapan prabowo menang 😂,False,0,0,0.02,0.02,0.0,50,8,6.25,False
gas pa dosen ❤,0,gas pa dosen ❤,False,0,0,0.07142857142857142,0.0,0.0,14,4,3.5,False
kaya sumber daya alam nya sayang banyk mampaat asing,0,kaya sumber daya alam nya sayang banyk mampaat asing,False,0,0,0.0,0.0,0.0,52,9,5.777777777777778,False
i m not buzzer sy jujur aja ngliat klian jg lihat passing ok tenang fisik ok tp msh sring blunder kyk kikuk kbtulan korsel ngremehin jd 70 serius korselnya tp korsel emang kena batunya ktika lengah kbobolan hrga dri mreka runtuh dgn prtahanan indonesia yg walo blum rapat tp dibantu kbruntungan klo lu pndukung stia jgn trlalu naif tim sdh hebat blum tp utk ukuran asean king lmyn lu jujur timnas butuh perbaikan hrs sring pede kbaikan jg overall smoga timnas u 17 masuk final pildun 😊,0,i m not buzzer sy jujur aja ngliat klian jg lihat passing ok tenang fisik ok tp msh sring blunder kyk kikuk kbtulan korsel ngremehin jd 70 serius korselnya tp korsel emang kena batunya ktika lengah kbobolan hrga dri mreka runtuh dgn prtahanan indonesia yg walo blum rapat tp dibantu kbruntungan klo lu pndukung stia jgn trlalu naif tim sdh hebat blum tp utk ukuran asean king lmyn lu jujur timnas butuh perbaikan hrs sring pede kbaikan jg overall smoga timnas u 17 masuk final pildun 😊,False,0,0,0.002061855670103093,0.008247422680412371,0.0,485,87,5.574712643678161,False
teh yuli 🗿,0,teh yuli 🗿,False,0,0,0.1,0.0,0.0,10,3,3.3333333333333335,False
yg tunggu2 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 😁,1,yg tunggu2 weton88 😁,True,0,0,0.05,0.15,0.35,20,4,5.0,False
duh husbu amboxing nih 🥰🌹,0,duh husbu amboxing nih 🥰🌹,False,0,0,0.08,0.0,0.0,25,5,5.0,False
tkw ln singapore smpai italyyg namanya ambulance lengkap alat plus tenaga medis indonesia semoga,0,tkw ln singapore smpai italyyg namanya ambulance lengkap alat plus tenaga medis indonesia semoga,False,0,0,0.0,0.0,0.0,96,14,6.857142857142857,False
kisahnya indonesia banget,0,kisahnya indonesia banget,False,0,0,0.0,0.0,0.0,25,3,8.333333333333334,False
anies kalah pilpres asmiyaummi501,0,anies kalah pilpres asmiyaummi501,False,0,0,0.0,0.09090909090909091,0.0,33,4,8.25,False
bang komang bang,0,bang komang bang,False,0,0,0.0,0.0,0.0,16,3,5.333333333333333,False
berharap filmnya realis pas nonton gk sesuai ekspektasi bagus cuman sih gw yg berekspektasi film realis,0,berharap filmnya realis pas nonton gk sesuai ekspektasi bagus cuman sih gw yg berekspektasi film realis,False,0,0,0.0,0.0,0.0,103,16,6.4375,False
10jt 😭,0,10jt 😭,False,0,0,0.16666666666666666,0.3333333333333333,0.0,6,2,3.0,False
423 kebalik bang 🗿,0,423 kebalik bang 🗿,False,0,0,0.05555555555555555,0.16666666666666666,0.0,18,4,4.5,False
omg so big oh your so big gojo uh no bai lol lucu,0,omg so big oh your so big gojo uh no bai lol lucu,False,0,0,0.0,0.0,0.0,49,13,3.769230769230769,False
belajar bagus main hakim sendri lapor polisi yg kasi uang jajan 😂,0,belajar bagus main hakim sendri lapor polisi yg kasi uang jajan 😂,False,0,0,0.015384615384615385,0.0,0.0,65,12,5.416666666666667,False
ᴘᴇʀᴛᴀᴍᴀ 🎉🎉🎉🎉,0,ᴘᴇʀᴛᴀᴍᴀ 🎉🎉,False,0,0,0.3333333333333333,0.0,0.0,12,2,6.0,False
ferryirwandi dibahas publik,0,ferryirwandi dibahas publik,False,0,0,0.0,0.0,0.0,27,3,9.0,False
bang unboxing kartu naruto kayou bang pliss,0,bang unboxing kartu naruto kayou bang pliss,False,0,0,0.0,0.0,0.0,43,7,6.142857142857143,False
diragukan kemenangan sah 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 terbaik 🔥 🔥,1,diragukankemenangansahpluto88terbaik🔥🔥,True,0,2,0.04,0.04,0.14,50,13,3.8461538461538463,False
halo udah nonton vidio abg th,0,halo udah nonton vidio abg th,False,0,0,0.0,0.0,0.0,29,6,4.833333333333333,False
masuk kelas akuntansi 1 situlah kepala mahasiswa ekonomi menghitung yg gak adasaya lulusan s1 ekonomi manajemen lulus realita dilapangan langsung sadar kalo ilmu ekonomi yg dipelajari 8 semester gak dihadapan pemerintah oligarki 💸,0,masuk kelas akuntansi 1 situlah kepala mahasiswa ekonomi menghitung yg gak adasaya lulusan s1 ekonomi manajemen lulus realita dilapangan langsung sadar kalo ilmu ekonomi yg dipelajari 8 semester gak dihadapan pemerintah oligarki 💸,False,1,0,0.004347826086956522,0.013043478260869565,0.0,230,33,6.96969696969697,False
daerah wisata aman bahaya,0,daerah wisata aman bahaya,False,0,0,0.0,0.0,0.0,25,4,6.25,False
unboxing review shf ultraman z delta rise claw bang,0,unboxing review shf ultraman z delta rise claw bang,False,0,0,0.0,0.0,0.0,51,9,5.666666666666667,False
first view and comments 👍💥👍💥,0,first view and comments 👍💥👍💥,False,0,2,0.14285714285714285,0.0,0.0,28,5,5.6,False
biak kaka 🔥🔥,0,biak kaka 🔥🔥,False,0,2,0.16666666666666666,0.0,0.0,12,3,4.0,False
malaysia rm1660 je,0,malaysia rm1660 je,False,0,0,0.0,0.2222222222222222,0.0,18,3,6.0,False
alasan pembelajaran pelaku kejahatan bela gini yg kau fav,0,alasan pembelajaran pelaku kejahatan bela gini yg kau fav,False,0,0,0.0,0.0,0.0,57,9,6.333333333333333,False
685245290,0,685245290,False,0,0,0.0,1.0,0.0,9,1,9.0,False
klo mahasiswa ekonomi suka gali2 informasi arti inflasi deflasi kejadian2 nya gara2 nonton anime jepang kyk wolf and spice demen klo media hiburan jembatan org tertarik belajar dorongan tersendiri,0,klo mahasiswa ekonomi suka gali2 informasi arti inflasi deflasi kejadian2 nya gara2 nonton anime jepang kyk wolf and spice demen klo media hiburan jembatan org tertarik belajar dorongan tersendiri,False,0,0,0.0,0.015306122448979591,0.0,196,29,6.758620689655173,False
ntt kaks 🙏☺,0,ntt kaks 🙏☺,False,0,0,0.18181818181818182,0.0,0.0,11,3,3.6666666666666665,False
suka bgt huawei tp sayang kehalang sistem oprasi nya install apk sulit terbatas upgrade sistem apk ribet,0,suka bgt huawei tp sayang kehalang sistem oprasi nya install apk sulit terbatas upgrade sistem apk ribet,False,0,0,0.0,0.0,0.0,104,17,6.117647058823529,False
ending mengkolorkan,0,ending mengkolorkan,False,0,0,0.0,0.0,0.0,19,2,9.5,False
rostyslavx jalan tol jakarta surabaya road mapnya sby jaman beliau udah dirintis pembangunannya jaman sby hutang negara segila prabowo pemadam kebakaran beresin hutang berhemat,0,rostyslavx jalan tol jakarta surabaya road mapnya sby jaman beliau udah dirintis pembangunannya jaman sby hutang negara segila prabowo pemadam kebakaran beresin hutang berhemat,False,0,0,0.0,0.0,0.0,176,24,7.333333333333333,False
kades kadal desa 🐷,0,kades kadal desa 🐷,False,0,0,0.05555555555555555,0.0,0.0,18,4,4.5,False
bang minggu,0,bang minggu,False,0,0,0.0,0.0,0.0,11,2,5.5,False
ugm pratikno polri sigit mulyono menang,0,ugm pratikno polri sigit mulyono menang,False,0,0,0.0,0.0,0.0,39,6,6.5,False
kga anjirr live sir v g diem,0,kga anjirr live sir v g diem,False,0,0,0.0,0.0,0.0,28,7,4.0,False
nntn youtube ngerasa terbawa berpetualang aja arsal bahtiar fiersa besari,0,nntn youtube ngerasa terbawa berpetualang aja arsal bahtiar fiersa besari,False,0,0,0.0,0.0,0.0,73,10,7.3,False
